cell_id,element,value,source_doc,source_section,quote,local_file,date_pulled,extracted_by,verified_by,status
2.5,Underlying GP economics,"No GP economics layer: the Fund buys private company securities directly or through unaffiliated Special Purpose Vehicles. Filings state SPV positions are valued on the underlying securities and the Fund's ownership percentage, but print no SPV management fee or carry terms. Only indirect-vehicle cost disclosed is AFFE 0.01% (ETFs/money market).","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088",Consolidated Schedule of Investments footnote (c),"The shares, cost basis and fair value stated are determined based on the underlying securities purchased by the SPV and the Fund’s ownership percentage.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: no underlying GPs exist (direct venture investing); SPV fee/carry terms, if any, are not printed in any on-disk filing"
2.6,Loads & servicing fees,"FY2025 wrapper (single class): NO sales load; shareholder servicing fee 0.15%/yr of average daily net assets paid monthly in arrears to Distributor (Foreside), which may pass the full amount to platforms/intermediaries. Oct-2025 three-class structure: Distribution and Shareholder Services Fee D 0.15% / S 0.85% / U 0.75%; sales load D/U none, Class S up to 3.50% of amount invested. Jan-2026 supplement schedule for Class S via arranged Intermediaries: 2.50% (<$100k), 2.00% ($100k-<$250k), 0% + 1.50% CDSC within 12 months ($250k+); up to 3.50% through other Selling Agents; dealer allowance up to 2.50%/2.00%; 1.50% one-time commission on $250k+ trades.","N-CSR FY2025 (filed 2025-10-08), Note 3 + 486BPOS (filed 2025-10-27) + 424B3 supplement (filed 2026-01-23), CIK 1905088",Note 3 Distribution; Summary of Fees and Expenses; 424B3 Purchase of Class S Shares,"The Fund pays to the Distributor a shareholder servicing fee, payable monthly in arrears, at an annual rate of 0.15% of the average daily net assets of the Fund.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.7,Early repurchase fee,"No Rule 23c-3 early-repurchase fee: all repurchases are at NAV and the strings 'early repurchase' / 'repurchase fee' have zero hits in the FY2025 N-CSR and the 486BPOS (searched 2026-08-15). Only early-exit charge is class-level: Class S purchases of $250,000+ carry a 1.50% contingent deferred sales charge if tendered for repurchase within 12 months of purchase (424B3, 2026-01-23); Class S purchases under $250,000 and all Class D/U shares have no deferred charge.","424B3 supplement (filed 2026-01-23) + full-text search of N-CSR FY2025 and 486BPOS, CIK 1905088",424B3 - revised footnote (1) to Annual Fund Expenses; Purchase of Class S Shares,a CDSC of 1.50% may be imposed on shares tendered for repurchase within 12 months of purchase,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/424B3_2026-01-23_ea0273949-01_424b3.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.8,CIT fee schedule,Not a collective investment trust: continuously offered registered interval fund (Rule 23c-3); fee structure is fully in cells 2.1-2.7.,"N-CSR FY2025 (filed 2025-10-08), Note 1, CIK 1905088",Note 1 Organization,The Fund operates as an “interval fund” and continuously offers its shares of beneficial interest (“Shares”).,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - CIT only: ARKVX is a 1940-Act registered closed-end interval fund with SEC-registered shares, not a collective investment trust; no CIT fee schedule exists"
2.9,Fee peer percentile,"Cohort placement (venture, R4 phrasing): mgmt fee: above the cohort median of 2.5 (n=3 — too small for percentile language) | expense ratio (bases differ - see notes): below the cohort median of 4.53 (n=3 — too small for percentile language) | repurchase cap: only member with this fact (n=1). Stats + caveats in the cohort artifact.",data/cohorts/venture.json,stats (R4 phrasing by tark_cohort),,data/cohorts/venture.json,2026-08-14,Claude Code (2026-08-14),,computed
2.10,Value justification,"Committee synthesis cell. Product-side input on file: the June 26, 2025 15(c) discussion records that an independent data provider's report found the Fund's management fee 'generally was in line with the applicable peer group median' and its net expense ratio likewise 'in line with the applicable peer group median'; Trustees unanimously approved continuation of the Management Agreement.","N-CSR FY2025 (filed 2025-10-08), Board Approval of Management Agreement (Unaudited), CIK 1905088",Board Approval of Management Agreement - factors (c) and (d),the management fee paid by the Fund generally was in line with the applicable peer group median,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: value-for-fees justification is the adopting committee's own workflow output, not public product data (inputs live in cells 2.1-2.7)"
3.1,Wrapper liquidity terms,"TRUE interval fund. CADENCE: quarterly Rule 23c-3 repurchase offers in March, June, September, December. CAP: fundamental policy 5%-25% of outstanding shares; Fund expects, and every actual offer to date has been, the 5% minimum. BASE: 5% of outstanding SHARES (share count), repurchased at NAV. MECHANISM: written notice 21-42 calendar days before the Repurchase Request Deadline (quarter-end, strictly observed); NAV pricing on the deadline (allowed up to 14 calendar days after); payment expected 1-3 business days and no later than 7 calendar days after pricing. Fundamental policy changeable only by majority shareholder vote.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27) + N-CSR FY2025 Note 7, CIK 1905088",Summary of Terms - Share Repurchase Program; Note 7 Repurchase Offers,"makes quarterly offers to repurchase between 5% and 25% of its outstanding Shares at NAV, pursuant to Rule 23c-3 under the 1940 Act",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.2,Repurchase mechanics,"Mechanics: Repurchase Offer Notice mailed 21-42 days pre-deadline; tenders through intermediaries/transfer agent (BNY Mellon Investment Servicing) by the quarter-end deadline at NYSE close; NAV determined on the deadline (may be up to 14 calendar days later); payment 1-3 business days (max 7 calendar) after pricing. Oversubscription: pro rata repurchase, with discretionary exception to accept in full holders of fewer than 100 shares tendering all shares; unfilled tenders wait for the next quarter bearing NAV risk. Suspension/postponement only by majority Board vote including majority of Independent Trustees, on enumerated regulatory grounds. Funding: cash or draws on the $15M Texas Capital Bank facility.","N-CSR FY2025 (filed 2025-10-08), Note 7 + 486BPOS prospectus (filed 2025-10-27), CIK 1905088",Note 7 Repurchase Offers; prospectus Periodic Repurchase Offers (pro rata; Suspension or Postponement),Written notification of each quarterly repurchase offer (the “Repurchase Offer Notice”) is sent to Shareholders at least 21 and not more than 42 calendar days,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.3,Repurchase history,"No gating, suspension or postponement disclosed in any on-disk filing. FY2025 audited results (each offer = 5.00% of shares): Sep-2024 (deadline 9/30/2024) repurchased 5.00% / 128,863 shares - the offer was fully utilized at its cap (proration, if any, not stated); Dec-2024 4.51% / 165,165; Mar-2025 3.89% / 185,124; Jun-2025 3.22% / 186,009. Cadence trail: 8 consecutive quarterly N-23C3A notices on disk (2024-09-06, 2024-12-02, 2025-03-07, 2025-06-02, 2025-09-02, 2025-12-02, 2026-03-02, 2026-05-28), every one offering 5% at NAV with a quarter-end deadline - uninterrupted through the June-2026 offer.","N-CSR FY2025 (filed 2025-10-08), Note 7 results table + N-23C3A notices 2024-09-06 through 2026-05-28, CIK 1905088",Note 7 Repurchase Offers (FY2025 results); N-23C3A shareholder notices,"During the year ended July 31, 2025, the Fund completed four quarterly repurchase offers.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.4,Portfolio liquidity profile,"Barbell profile at 7/31/2025: total investments $207,693,668 = liquid Level 1 $36,894,997 (17.8%: public equities $27,452,610 + money market fund $9,442,387) vs restricted Level 3 private positions $170,798,671 (82.2%, all restricted securities not publicly salable without registration). Strategy target 20%-90% private. Liquidity backstop for the quarterly windows: $15,000,000 Texas Capital Bank credit facility whose stated purpose is temporarily financing share repurchases (FY2025: drew $3.0M for 58 days).","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088",Fair value hierarchy summary; Schedule of Investments footnote (b); Note 3 Line of Credit,The purpose of the Facility is primarily to finance temporarily the repurchase of shares of the Fund.,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.5,TDF/CIT liquidity sleeve,No CIT/TDF liquidity sleeve: shareholder liquidity comes solely from the wrapper's quarterly Rule 23c-3 repurchase offers at NAV (see 3.1-3.3).,"486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Prospectus cover - Structure,the Fund is structured as an “interval fund” and conducts periodic repurchase offers for a portion of its outstanding Shares,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,n/a - CIT only: no TDF/CIT vehicle exists; liquidity is delivered by the interval-fund wrapper itself
3.6,Fund leverage & facilities,"POLICY: leverage permitted up to 1940-Act limits - borrowings/notes up to 33 1/3% of total assets (preferred shares 50%), used opportunistically; reverse repos/dollar rolls also permitted. ACTUAL: $15,000,000 Texas Capital Bank credit agreement (entered 9/25/2024) primarily to temporarily finance share repurchases; FY2025 usage: $3,000,000 drawn for 58 days at 6.81% average rate ($31,800 interest), 0.50% commitment fee on unused ($64,042 paid), $265,782 upfront/legal fees. Prior PNC facility terminated 9/24/2024, never drawn in FY2025 ($8,844 commitment fees). Fee-table interest line: 0.04% of net assets. No preferred shares or notes outstanding disclosed.","N-CSR FY2025 (filed 2025-10-08), Note 3 Line of Credit + 486BPOS Summary of Terms - Leverage, CIK 1905088",Note 3 Line of Credit; prospectus Summary of Terms - Leverage,"The maximum amount of the borrowing under the Facility is $15,000,000.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.7,Plan participant liquidity demand,No plan is attached to this cohort record. Product-side input on file: large/concentrated shareholders' repurchase requests can oversubscribe the 5% quarterly offer and force proration for all tendering holders (the Sep-2024 offer was fully utilized at 5.00%).,"486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Principal Risks - large shareholder / repurchase oversubscription risk,Repurchase requests by these Shareholders of their Shares of the Fund may cause repurchases to be oversubscribed,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: plan-side demand profile requires an adopting plan's own participant data - plan-side cell, not product data"
3.8,Redemption stress test,"ILLUSTRATIVE redemption stress (computed, all four plans): tail turnover x2, active turnover x1.5 vs base scenario. Anchor plan: demand 19.2%/yr vs 20.0 capacity - within wrapper capacity (19.2% vs 20%) IF offers are not prorated",data/liquidity/plan_tech_media__arkvx_match.json (+3 plans),stressed_scenario (ILLUSTRATIVE),,data/liquidity/plan_tech_media__arkvx_match.json,2026-08-14,Claude Code (2026-08-14),,computed
3.9,Product-to-plan liquidity match,"Verdict (US media/technology company 401(k) plan (~$570M, New York)): CONDITIONAL. STRUCTURAL GAP: a participant-directed 404(c) menu assumes daily pricing and daily participant liquidity; this wrapper deals 4x/year. Direct DIA use requires a bridging structure — CIT sleeve, managed account, or TDF sleeve (cell 3.5). Capacity: 4x per year at 5.0% of outstanding shares (fundamental 5-25% policy; every completed offer at 5%) — a FUND-level cap; at a 5% plan allocation the plan's position is far inside it unless offers are oversubscribed. Per-plan artifacts in data/liquidity/.",data/liquidity/plan_tech_media__arkvx_match.json,verdict + reasons,,data/liquidity/plan_tech_media__arkvx_match.json,2026-08-14,Claude Code (2026-08-14),,computed
4.1,Valuation policy & NAV frequency,"NAV FREQUENCY: daily - determined each business day at NYSE close (ordinarily 4:00 p.m. ET), per-class; fees/expenses accrued daily. POLICY: Board designated the ADVISER as valuation designee under Board-reviewed/overseen procedures; exchange-traded securities at closing market prices (Level 1); private companies fair-valued primarily via the market approach (precedent transactions adjusted for market movement of like-kind public comparables, financing rounds, financials, size/liquidity/restrictions); an independent pricing service prepares valuations for every non-traded holding for the Adviser's Pricing Committee; money market fund at its NAV. Daily NAV + 82% Level 3 book is the structural tension the record prices in.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27) + N-CSR FY2025 Note 2, CIK 1905088",Prospectus Determination of Net Asset Value; Summary of Terms - Valuation; N-CSR Note 2 Investment Valuation,"The NAV of the Fund is determined each business day as of the close of trading (ordinarily 4:00 p.m., Eastern time) on the New York Stock Exchange.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.2,Fair-value hierarchy (L1/2/3),"At 7/31/2025 (total investments $207,693,668): Level 1 $36,894,997 (17.8%), Level 2 $0, Level 3 $170,798,671 (82.2%). Level 3 by type: preferred stocks in private companies $93,159,430; common stocks in private companies $48,291,411; SAFEs $18,457,500; convertible interest rights $8,318,557; convertible note $1,500,000; warrants $1,071,773. L3 rollforward FY2025: $53,945,640 opening + $86,955,538 purchases - $1,000,000 realized loss + $30,897,493 unrealized appreciation = $170,798,671; zero transfers in/out.","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088","Fair value hierarchy summary + Level 3 reconciliation, Consolidated Schedule of Investments","total investments in restricted securities were $170,798,671 and are classified as Level 3",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.3,Independent valuation agent,"No independent valuation AGENT of record: the Board appointed the ADVISER (ARK) as valuation designee for fair-value determinations. Independence layer: the Adviser is authorized to use independent third-party pricing services and independent third-party valuation services, and the Fund 'utilizes the services of an independent pricing service' that prepares valuations for each non-traded portfolio investment (the firm is not named in the filings); Adviser's Pricing Committee considers them; Board retains ultimate authority.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Summary of Terms - Valuation; Determination of Net Asset Value,"The Fund utilizes the services of an independent pricing service, which prepares valuations for each of the Fund’s portfolio investments that are not publicly traded",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.4,Methodology by asset type,"By asset type at 7/31/2025: public equities - closing prices on principal market (Level 1); money market fund - at its NAV; ALL private-company types (preferred, common, SAFEs, convertible interest rights, convertible notes, warrants) - Market Approach. Unobservable input 'Precedent Transactions' applies to every private type; the 'Market Movement' adjustment input is printed only for preferred stocks (2.60)%-25.12% (wavg 7.62%), common stocks 4.74%-23.10% (wavg 17.82%) and SAFEs (0.25)%-54.50% (wavg 19.81%) - convertible interest rights, convertible notes and warrants show Precedent Transactions only (range/weighted average N/A). Factors: latest funding round, financials/forecasts, public-comparable movement, position size, liquidity, transfer restrictions.","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088",Note 2 Investment Valuation; Level 3 valuation techniques and unobservable inputs table,management primarily uses the market approach to estimate the fair value of private companies,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.5,Auditor & opinion,"Ernst & Young LLP, New York, NY; unqualified ('present fairly, in all material respects') opinion on the FY2025 consolidated financial statements, report dated September 26, 2025; PCAOB-registered; auditor of ARK Invest funds since 2022; procedures included direct confirmation of securities owned with custodian, brokers and others.","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088",Report of Independent Registered Public Accounting Firm (signature block),/s/ Ernst & Young LLP ... We have served as the auditor of one or more ARK Invest investment companies since 2022.,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
