cell_id,element,value,source_doc,source_section,quote,local_file,date_pulled,extracted_by,verified_by,status
1.11,Track record & manager tenure,"Fund organized as a Delaware statutory trust July 28, 2021; commenced operations April 1, 2022 - about 4 years of track record at the FY2026 report. Class starts: I 4/1/2022, D 9/1/2022, A 8/1/2023. Portfolio Managers (N-CSR Item 13, as of filing date 2026-06-04): Barry Miller - Partner, Ares Secondaries Group '(since August 2022)' heading; also Fund CEO since Aug 2022 and President since May 2023; ex-Landmark Partners partner 2013-2021 (Ares acquired Landmark 2021), earlier head of private equity at New York City Retirement Systems, Pomona Capital partner, AXA Private Equity. Nathan Walton - Partner and Head of Private Equity, Ares Secondaries Group '(since December 2024)'; joined Ares 2006; Fund Trustee/Board Chair. David Herbers - added as Portfolio Manager effective June 1, 2026 (424B3); joined Ares 2021 from Landmark. Adviser: Ares Capital Management II LLC, wholly owned subsidiary of Ares Management Corporation. Platform (486BPOS, as of 3/31/2026): Ares Secondaries Group $43B AUM in 100+ funds; private equity secondaries team of 39+ investment professionals managing $22.6B in ~49 funds/accounts; senior team averages 25 years of experience; 30-year strategy lineage via Landmark.",N-CSR filed 2026-06-04 (Note 1; Item 13; Fund Management); 424B3 supplement dated 2026-06-04 (Herbers addition); 486BPOS filed 2026-07-29 (platform AUM),Note 1 - ORGANIZATION; Item 13 - Portfolio Managers of Closed-End Management Investment Companies; 424B3 Primary Portfolio Managers; 486BPOS ARES PLATFORM,"organized as a Delaware statutory trust on July 28, 2021 and commenced operations on April 1, 2022",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.1,Management fee (rate AND base),"1.40% annualized on MANAGED ASSETS - a leverage-inclusive base: total assets (including assets attributable to borrowings/indebtedness/preferred) minus liabilities OTHER than borrowing-related liabilities - calculated and accrued monthly as of the last business day of each month, paid quarterly in arrears within 5 business days of quarter NAV computation; base computed before Advisory/Incentive Fee accrual and share transactions. FY2026 incurred $59,954,933 ($17,885,594 payable at 3/31/2026). Fee-base trap live: 2026 fee table restates the same fee as 1.67% of NET assets assuming 18.7% average borrowings. Comparison: hl_paf same 1.40% on managed assets; stepstone_spm 1.40% on daily net assets.","N-CSR (FY2026 annual report), filed 2026-06-04, Note 4; rate/base restated in 486BPOS filed 2026-07-29, fee table fn (3)",Note 4 - INVESTMENT ADVISORY SERVICES AND OTHER AGREEMENTS - Advisory Agreement; 486BPOS SUMMARY OF FUND FEES AND EXPENSES fn (3),a quarterly advisory fee at an annual rate of 1.40% based on the value of the Fund’s Managed Assets,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.2,Incentive fee terms,"Incentive Fee: 12.5% of the positive difference between quarterly net profits and the then-balance of the Loss Recovery Account (memorandum account, initial balance zero; increased each quarter by net losses, decreased not below zero by net profits) - a fund-level loss-carryforward/high-water mechanism with NO preferred-return hurdle. Subscription/repurchase-driven NAV changes excluded from net profits/losses. Reset feature eliminated: pre-9/26/2023 the LRA could reset on a trailing four-quarter basis; the only reset occurred 6/30/2023 with zero balance and 'The Loss Recovery Account has not been reset since July 1, 2023 and will not be reset.' FY2026 incurred $57,221,851 ($17,771,558 payable); expense-ratio drag 1.60% Class I (highlights fn (d)); 2026 fee table shows Incentive Fee 1.59% of net assets. Peer contrast: hl_paf 10.00% over LRA; stepstone_spm no fund-level incentive fee.","N-CSR (FY2026 annual report), filed 2026-06-04, Note 4; 486BPOS filed 2026-07-29, fee table fn (4)",Note 4 - Incentive Fee / Loss Recovery Account; 486BPOS SUMMARY OF FUND FEES AND EXPENSES fn (4),"incentive fee equal to 12.5% of the difference, if positive, between (i) the net profits of the Fund ... the Loss Recovery Account",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.3,Total expense ratio & waivers,"FY2026 ratios to average net assets: gross 5.02% I / 5.21% D / 5.85% A; net after waivers 4.99% / 5.18% / 5.82% (include incentive-fee drag 1.60/1.58/1.59% and interest expense; EXCLUDE underlying Portfolio Fund income/expenses). Trend (Class I gross): 4.66 FY23, 5.60 FY24, 4.85 FY25, 5.02 FY26. 2026 prospectus fee table (% of net assets): Total Annual Expenses 6.86 A / 6.26 D / 6.01 I; after waiver 6.83 / 6.23 / 5.98 (includes AFFE 1.00% and interest+credit-line fees 1.42%). Expense Limitation Agreement: 0.30% p.a. cap on average monthly net assets per class EXCLUDING Advisory Fee, Incentive Fee, Distribution and Servicing Fee, all Portfolio Fund/Direct Investment fees (incl. AFFE), transaction costs, interest, taxes, brokerage, short-sale dividends, extraordinary expenses; term ends July 31, 2027 (annual 1-year extensions, Board approval); 3-year recoupment - FY2026 waived $1,032,731, recouped $968,935; $5,446,324 available for recoupment at 3/31/2026. Without recoupment expense, Class I net ratio would have been 4.96% (fn (g)).","N-CSR (FY2026 annual report), filed 2026-06-04 - Financial Highlights + Note 4 Expense Limitation Agreement; 486BPOS filed 2026-07-29 fee table",Consolidated Financial Highlights - RATIOS TO AVERAGE NET ASSETS; Note 4 - Expense Limitation Agreement; 486BPOS SUMMARY OF FUND FEES AND EXPENSES,"after fee waivers, the Fund’s total annual expense ratio was 4.99% for Class I, 5.18% for Class D and 5.82% for Class A",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.4,AFFE,"AFFE line in the current (2026) fee table: 1.00% for each class (A/D/I), of net assets. Footnote (6): estimated fees/expenses of Portfolio Funds held and expected based on anticipated offering proceeds; reflects Portfolio Fund OPERATING expenses (management fees, administration fees, professional/other direct fixed fees) and does NOT reflect performance fees/allocations calculated solely on realization/distribution of gains; based on historic Portfolio Fund returns, 'may change substantially over time.' AFFE is excluded from the 0.30% Expense Limitation cap, and the financial-highlights ratios exclude Portfolio Fund income/expenses (fn (e)). Fresher than peers: this is a 2026-dated fee table (hl_paf's AFFE line is 2021-dated).","486BPOS base prospectus+SAI, filed 2026-07-29 (raw: data/raw/ares_pmf/486BPOS_2026-07-29_tm2621209d1_486bpos.htm)",SUMMARY OF FUND FEES AND EXPENSES - Estimated Annual Operating Expenses table + footnote (6),Acquired Fund Fees and Expenses include the estimated fees and expenses of the Portfolio Funds in which the Fund is already invested,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_486BPOS_2026_07_29_tm2621209d1_486bpos.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.5,Underlying GP economics,"Printed underlying Portfolio Fund economics (2026 fee-table fn (6)): asset-based management fees generally 1.00% to 2.50%, plus performance compensation of up to 30% of net profits as carried interest; Portfolio Funds 'will generally be subject to a carried interest clawback.' Carry accrues at each Portfolio Fund irrespective of overall Fund performance (netting risk inherent to fund-of-funds). Fund-specific underlying fee levels remain LP-only/private-placement terms - only these ranges are public. Cross-ref 2.4: AFFE 1.00% per class. Note the 30% carry ceiling prints HIGHER than peers' ranges (stepstone/hl print 10-20%).","486BPOS base prospectus+SAI, filed 2026-07-29 (raw: data/raw/ares_pmf/486BPOS_2026-07-29_tm2621209d1_486bpos.htm)",SUMMARY OF FUND FEES AND EXPENSES footnote (6),"generally charge a management fee of 1.00% to 2.50%, and up to 30% of net profits as a carried interest allocation",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_486BPOS_2026_07_29_tm2621209d1_486bpos.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.6,Loads & servicing fees,"Sales load: Class A maximum 3.50% of purchase amount (public offering price = NAV plus up to 3.50% charge); Class D and Class I: none (Class D may face selling-agent/intermediary transaction fees). Distribution and Servicing Fee paid to affiliated distributor Ares Wealth Management Solutions, LLC (AWMS): Class A 0.85%/yr and Class D 0.25%/yr of aggregate class net assets (calculated before fee/expense reductions); Class I not subject. FY2026 incurred: Class A $16,470,102; Class D $67,341. Early repurchase fee 2.00% (cell 2.7). Tickers: AMSAX / AMSDX / AMSIX.","N-CSR (FY2026 annual report), filed 2026-06-04, Note 4 - Distribution Agreement and Note 6; 486BPOS filed 2026-07-29 Shareholder Transaction Expenses table",Note 4 - Distribution Agreement; Note 6 - PURCHASE OF SHARES; 486BPOS SUMMARY OF FUND FEES AND EXPENSES - Shareholder Transaction Expenses + fn (1),"Class A Shares and Class D Shares pay a Distribution and Servicing Fee to AWMS at an annual rate of 0.85% and 0.25%, respectively",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.7,Early repurchase fee,"2.00% of NAV early repurchase fee on any repurchase of Shares before the day immediately preceding the one-year anniversary of purchase; FIFO ordering ('first in-first out', SC TO-I); applies to all three classes (fee-table row: 2.00% A/D/I). Board-waivable in the Fund's best interests, applied uniformly across classes consistent with Rule 22d-1; prospectus fn (2) lists waiver categories: death/qualified disability, discretionary model portfolio programs, certain non-U.S. feeder funds, and forced repurchases for failing the $10,000 minimum balance. Fee is retained by the Fund for remaining shareholders.","N-CSR (FY2026 annual report), filed 2026-06-04, Note 7; 486BPOS filed 2026-07-29 fee table fn (2); SC TO-I filed 2026-06-01 (FIFO)",Note 7 - REPURCHASE OF SHARES; 486BPOS Shareholder Transaction Expenses fn (2); SC TO-I Item 1 Summary Term Sheet,A 2.00% of NAV early repurchase fee will be charged by the Fund ... prior to the day immediately preceding the one-year anniversary,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
2.8,CIT fee schedule,No CIT share class or collective investment trust wrapper exists for this product; cell not applicable to a '40 Act tender-offer fund sold directly in A/D/I classes.,n/a (structural),n/a,,n/a (workflow cell),2026-08-14,Claude Code (2026-08-14),,n/a - CIT only
2.9,Fee peer percentile,"Cohort placement (evergreen_pe, R4 phrasing): mgmt fee: 50th percentile of cohort (n=5), at the median of 1.4 | expense ratio (bases differ - see notes): 90th percentile of cohort (n=5), above the median of 3.19 | repurchase cap: fact unavailable for this member. Stats + caveats in the cohort artifact.",data/cohorts/evergreen_pe.json,stats (R4 phrasing by tark_cohort),,data/cohorts/evergreen_pe.json,2026-08-14,Claude Code (2026-08-14),,computed
2.10,Value justification,"Not a product-data cell. The value-for-fees justification is the plan committee's determination synthesizing the fee facts already evidenced in 2.1-2.7 (1.40% on leverage-inclusive Managed Assets, 12.5% incentive over a no-hurdle Loss Recovery Account, 4.99-5.82% net class expense ratios, AFFE 1.00%, 3.50% Class A load, 0.85%/0.25% servicing fees, 2.00% early repurchase fee, underlying 1.00-2.50% + up-to-30% carry ranges).",n/a (workflow cell),n/a,,n/a (workflow cell),2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: requires the plan committee's own value-for-fees determination - workflow output, not public product data (inputs live in cells 2.1-2.9)"
3.1,Wrapper liquidity terms,"Discretionary quarterly tender offers under Rule 13e-4 - NOT an interval fund: the 2026 486BPOS facing sheet checks 'Registered Closed-End Fund' and leaves the 'Interval Fund (...Rule 23c-3...)' box UNCHECKED. Adviser intends to recommend that, in normal market circumstances, the Board conduct quarterly repurchase offers of no more than 5% of the Fund's NET ASSETS (cap base contrast: stepstone_spm uses 5% of outstanding SHARES); no assurance of offers in any period, shareholders may be unable to tender indefinitely; Board may cancel/amend/postpone. Live offer (SC TO-I filed 2026-06-01): up to ~5.00% of net assets = ~$215,844,245.85 as of 4/30/2026 (fund net assets $4,316,884,916.96; 108,954,041.848 shares). Purchases: monthly at NAV (first business day of each calendar month); minimums $25,000 A/D, $1,000,000 I, $5,000 additional; investors must be 'qualified clients' (Rule 205-3).","N-CSR filed 2026-06-04, Notes 6-7 and Risk Factors; SC TO-I filed 2026-06-01, Item 1; 486BPOS filed 2026-07-29 facing sheet",Note 7 - REPURCHASE OF SHARES; Note 6 - PURCHASE OF SHARES; Note 10 Risk Factors (Closed-End Fund Structure); SC TO-I Item 1; 486BPOS registrant-characterization checkboxes,the Fund conduct repurchase offers of no more than 5% of the Fund’s net assets on a quarterly basis,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.2,Repurchase mechanics,"Q2-2026 offer mechanics (SC TO-I filed 2026-06-01; Rule 13e-4 issuer tender, all three classes): SIZE up to ~5.00% of net assets (~$215,844,245.85 as of 4/30/2026). NOTICE/EXPIRATION: Letters of Transmittal due 11:59 p.m. ET June 29, 2026 (Initial Notice Due Date = expiration; Board may extend in absolute discretion). PRICING: NAV per Share calculated as of Valuation Date June 30, 2026 (adjustable to match extensions); tendering shareholders remain shareholders through the Valuation Date even after acceptance. SETTLEMENT: at least 95% of the value of repurchased Shares paid within 65 days of the Notice Due Date, entirely in cash, funded from cash on hand, sale of portfolio holdings or borrowings; Board discretion to HOLD BACK up to 5% of total due to all tendering shareholders until completion of the annual audit (FYE 3/31/2027; audit expected by end of May 2027), with repurchase value subject to audit-driven adjustment (accounts debited for overpayments / credited for underpayments). OVERSUBSCRIPTION: Fund may (a) accept the additional Shares permitted by Rule 13e-4(f)(1)(ii), (b) extend and upsize, or (c) accept tendered Shares first from 'odd lots' (holders of fewer than 100 Shares tendering all), then pro rata by aggregate NAV tendered. WITHDRAWAL: any time until the Notice Due Date (re-tender allowed); plus after July 28, 2026 (40 business days from commencement) if not yet accepted. OTHER: 2.00% early repurchase fee <1yr (FIFO); $10,000 minimum remaining balance on partial tenders; SS&C Technologies, Inc. is Tender Offer Administrator (mail/fax to Kansas City, MO).","SC TO-I issuer tender offer, filed 2026-06-01 (raw: data/raw/ares_pmf/SC TO-I_2026-06-01_tm2616081d1_sctoi.htm)","Item 1 - Summary Term Sheet; Item 4 - Terms of the Tender Offer (incl. (a)(1)(v)-(vi) extension/withdrawal, proration)","an amount up to approximately 5.00% of the net assets of the Fund (or approximately $215,844,245.85 as of April 30, 2026)",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_SC_TO_I_2026_06_01_tm2616081d1_sctoi.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.3,Repurchase history,"N-CSR Note 7: four repurchase offers conducted in EACH of FY2026 and FY2025 - 6,433,068 Shares repurchased for $244,528,497 (FY2026) vs 2,378,429 Shares for $82,331,350 (FY2025), a ~3x year-over-year jump in dollars. Per-class cost of shares repurchased FY2026 (FY2025): Class I $149,049,421 ($72,319,478); Class D $1,249,742 ($794,386); Class A $94,134,721 ($9,217,486); share counts: I 3,883,329 (2,087,801), D 33,353 (23,761), A 2,516,386 (266,867) - per Fund Share Transactions table; class counts sum exactly to 6,433,068. Note: FY2026 per-class dollar sum ($244,433,884) is $94,613 below Note 7's stated total ($244,528,497) - both figures are printed as-is in the filing (difference consistent with early repurchase fees retained by the Fund); FY2025 per-class dollars sum exactly to $82,331,350. Payable for shares repurchased $128,184,282 on the 3/31/2026 balance sheet. NOT PRINTED: tendered-vs-accepted amounts or proration/oversubscription incidence per offer (final tender amendments not on disk); pre-FY2025 offer history not restated in this report.","N-CSR (FY2026 annual report), filed 2026-06-04 (raw: data/raw/ares_pmf/N-CSR_2026-06-04_tm2616630d1_ncsr.htm)",Note 7 - REPURCHASE OF SHARES; Consolidated Statements of Changes in Net Assets - Cost of shares repurchased / Fund Share Transactions; Consolidated Statement of Assets and Liabilities,"the Fund conducted four repurchase offers, resulting in 6,433,068 and 2,378,429 Shares repurchased for a total of $244,528,497 and $82,331,350, respectively",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.4,Portfolio liquidity profile,"As of 3/31/2026: net assets $4,123,522,171. Private Assets fair value $5,190,549,715 = 125.88% of net assets (Secondary Investments 120.14% / Primary 3.03% / Direct-Co-Investments 2.71%); Short-Term Investments 1.91% ($78,702,565, Goldman Sachs Financial Square Government Fund); Liabilities in excess of other assets (27.79)% - the $970.3M credit facility. ALL Private Assets are restricted securities with NO redemption provisions (Note 3 attributes table prints Redemption Frequency 'None' for all three categories; liquidity only via irregular underlying distributions). Unfunded commitments $1,281,828,812 (~31% of net assets). Only $194.0M is Level 3; $4,996,541,997 is NAV-practical-expedient. Portfolio texture (shareholder letter): 107 investments made FY2026 (111 FY2025), 7,000+ underlying portfolio companies; >95% secondaries, >93% buyout; 70% North America / 26% Europe / 4% RoW; top-10 holdings 49.26% of net assets (largest: AXA IM Prime Genesis PE Secondaries Fund 10.12%). Portfolio turnover 0% every year since inception.","N-CSR (FY2026 annual report), filed 2026-06-04 (raw: data/raw/ares_pmf/N-CSR_2026-06-04_tm2616630d1_ncsr.htm)","Consolidated Schedule of Investments (headers, totals, footnote (c)); Note 3 Private Asset attributes table; Note 13 - COMMITMENTS AND CONTINGENCIES; Shareholder Letter; Performance Overview Top Ten Holdings","no redemption provisions, are issued in private placement transactions and are restricted as to resale ... $5,190,549,715",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_ares_pmf_N_CSR_2026_06_04_tm2616630d1_ncsr.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
3.5,TDF/CIT liquidity sleeve,No TDF/CIT sleeve exists for this product; cell applies only to collective-trust packagings.,n/a (structural),n/a,,n/a (workflow cell),2026-08-14,Claude Code (2026-08-14),,n/a - CIT only
