cell_id,element,value,source_doc,source_section,quote,local_file,date_pulled,extracted_by,verified_by,status
1.11,Track record & manager tenure,"Named portfolio managers: Thomas Keck (co-founded StepStone; leads global research and SPI database) and Michael Elio (joined StepStone in 2014; private equity team). No explicit 'has managed the Fund since' dates are printed for either PM in any on-disk doc. Adviser: StepStone Group Private Wealth LLC (formerly StepStone Conversus LLC), wholly-owned subsidiary of StepStone Group LP (which is also Sub-Adviser). Scale as printed: 'As of March 31, 2025, StepStone oversaw $709 billion of private markets allocations, including $189 billion of assets under management'; investment team of over 1,300 professionals. Fund organized 9/6/2019, commenced operations 10/1/2020 (N-CSR Note 1). Class inception per N-CSR: I/D/S October 1, 2020, Class R January 2, 2026; NOTE: 486BPOS states 'Class R Shares commenced operations on October 20, 2025' - both statements are verbatim in their respective filings.",486BPOS 2025-10-20 (prospectus/SAI),Management of the Fund - StepStone Team (PM names); Prospectus Summary (AUM); SAI - Information Regarding the Portfolio Managers,"The personnel of the Advisers who have primary responsibility for ongoing research, recommendations, and portfolio management regarding the Fund’s investment portfolio are Thomas Keck and Michael Elio",data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
2.1,Management fee (rate AND base),1.40% annualized on daily NET ASSETS (contrast: PAF charges same 1.40% on MANAGED ASSETS incl. leverage — fee-base comparison lands).,N-CSR 2026-06-09 (FY ended 3/31/2026),Note 5 - Investment Adviser,management fee ... equal to 1.40% on an annualized basis of the Fund's daily net assets,data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-07-18,Claude (Inc-1),,extracted-unverified
2.2,Incentive fee terms,No fund-level incentive fee identified in N-CSR or prospectus. Underlying Investment Funds charge 1.00%-2.00% mgmt + performance fees (the AFFE layer).,486BPOS 2025-10-20,Fund fees / underlying funds,Investment Funds ... generally charge a management fee of 1.00% to 2.00%,data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-07-18,Claude (Inc-1),,partial
2.3,Total expense ratio & waivers,"FY2026 (year ended 3/31/2026) expenses to average net assets: Class I 1.91%, Class D 2.17%, Class S 2.77% - before and after adviser recoupment/reimbursement identical in FY2026 (no net waiver effect). 5-yr trend (before recoupment, FY2022->FY2026): I 3.38 / 2.32 / 2.09 / 1.88 / 1.91; D 3.44 / 2.49 / 2.37 / 2.13 / 2.17; S 3.45 / 3.40 / 2.79 / 2.73 / 2.77. Ratio phrasing is 'Expenses before/after adviser expense recoupment (reimbursement)', not 'Ratio of total expenses'. CAVEATS per footnotes: ratios EXCLUDE deferred tax provisions and do NOT reflect underlying Investment-level income/expenses (no AFFE).",N-CSR 2026-06-09 (FY2026 annual report),Consolidated Financial Highlights - Ratios to average net assets (Class I / Class D / Class S),Expenses before adviser expense recoupment (reimbursement) | 1.91% | 1.88% | 2.09% | 2.32% | 3.38%,data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-08,Claude Code (2026-08-08),,extracted-unverified
2.4,AFFE,"AFFE line present in fee table: Acquired Fund Fees and Expenses 0.59% for ALL classes (S, D, I, R). Footnote (2): based on historic returns of the Investment Funds the Fund invested in during the 12 months ended December 31, 2024; the 0.59% reflects operating expenses of the Investment Funds (management fees, administration fees, professional and other direct fixed fees) after refunds, EXCLUDING Performance Fees or allocations paid solely on realization/distribution of gains; underlying Investment Funds generally charge 1.00%-2.00% management fee on committed capital and approximately 15%-20% of net profits as Performance Fees. Total Annual Fund Operating Expenses incl. AFFE: Class S 3.19%, Class D 2.59%, Class I 2.34%, Class R 3.19%.",486BPOS 2025-10-20 (prospectus),"Summary of Fees and Expenses - Annual Fund Operating Expenses, footnote (2)",The 0.59% shown as Acquired Fund Fees and Expenses reflects operating expenses of the Investment Funds,data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
2.5,Underlying GP economics,"Printed ranges of underlying Investment Fund economics (fee-table footnote (2)): management fee generally 1.00% to 2.00% based on COMMITTED capital, plus approximately 15%-20% of net profits as Performance Fees (carried interests, incentive fees or allocations). The 0.59% AFFE reflects underlying operating expenses (management fees, administration fees, professional and other direct fixed fees) after refunds and EXCLUDES Performance Fees paid solely on realization/distribution of gains. Conflicts section ('Incentive Allocation Arrangements') adds: Investment Managers may receive a performance fee, carried interest or incentive allocation 'generally equal to 20% of the net profits earned by the Investment Fund that it manages, typically subject to a preferred return'. Beyond these printed ranges, per-fund GP economics (individual fund fee schedules, hurdle rates, catch-ups) are private-placement/LP-only terms and are not disclosed in the registered-fund filings.",486BPOS 2025-10-20 (prospectus),Summary of Fees and Expenses - footnote (2); Conflicts of Interest - Incentive Allocation Arrangements,"generally charge a management fee of 1.00% to 2.00% based on committed capital, and approximately 15% - 20% of net profits as a Performance Fee",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
2.6,Loads & servicing fees,"Sales load: Class S 3.50% of purchase amount; Class D, I, R: None. Distribution and/or Shareholder Servicing Fees (max annual rates under Distribution and Shareholder Services Plan, % of average daily net assets): Class S 0.85%, Class R 0.85%, Class D 0.25%, Class I 0.00% (Class I not subject to any distribution/servicing fee); of each rate, 0.25% is shareholder servicing fee and the remainder is a distribution fee. No dealer-manager fee (continuous offering via Distribution Services, LLC as Distributor). Prospectus notes investors may separately pay placement fees, wrap account fees or brokerage commissions to Selling Agents not reflected in the fee table. No early repurchase fee found (0 hits in 486BPOS).",486BPOS 2025-10-20 (prospectus),"Summary of Fees and Expenses - Shareholder Fees, footnotes (1) and (4)",charged a sales load of 3.50% of the investment amount ... 0.85% for Class S Shares and Class R Shares and 0.25% for Class D Shares,data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
2.7,Early repurchase fee,No early-repurchase-fee language matched in prospectus or N-CSR - likely none at fund level; confirm in tender-offer terms.,486BPOS 2025-10-20 + N-CSR 2026-06-09,,,,2026-07-18,Claude (Inc-EP),,partial
2.8,CIT fee schedule,,,,,,,,,n/a - CIT only
2.9,Fee peer percentile,"Cohort placement (evergreen_pe, R4 phrasing): mgmt fee: 50th percentile of cohort (n=5), at the median of 1.4 | expense ratio (bases differ - see notes): 10th percentile of cohort (n=5), below the median of 3.19 | repurchase cap: 12th percentile of cohort (n=4), at the median of 5. Stats + caveats in the cohort artifact; the prior universe-of-6 percentile is superseded by cohort placement.",data/cohorts/evergreen_pe.json,stats (R4 phrasing by tark_cohort),,data/cohorts/evergreen_pe.json,2026-08-14,Claude Code (2026-08-14),,computed
2.10,Value justification,"Value justification is the plan committee's own value-for-fees determination weighing the product's fees against services and expected net-of-fee outcomes. It is a workflow output produced per plan engagement, not a fact printed in any public filing. The product-side fee/performance inputs it consumes are already evidenced in cells 2.1-2.9 (management fee 1.40% on net assets, AFFE 0.59%, class expense ratios, loads/servicing fees, underlying GP economics) and 1.2/1.8.",,,,,2026-08-09,Claude Code (2026-08-09),,"n/a - requires the plan committee's own value-for-fees determination - workflow output, not public product data (inputs live in cells 2.1-2.9)"
3.1,Wrapper liquidity terms,"Quarterly tender offers: up to 5% of OUTSTANDING SHARES (vs PAF's 5% of net assets - different cap base), purchased at NAV.",SC TO-I 2026-05-12,Offer to Purchase,offering to purchase Shares in an amount up to 5% of the outstanding shares,data/raw/stepstone_spm/SC TO-I_2026-05-12_na-20260512.htm,2026-07-18,Claude (Inc-1),,extracted-unverified
3.2,Repurchase mechanics,"Current tender offer (SC TO-I filed 5/12/2026): Commencement Date May 12, 2026; Notice Date, Tender Withdrawal Date AND Valuation Date all June 16, 2026 (single-date design; all deadlines 4:00 p.m. ET). Pricing: each tendered Share purchased at NAV per Share calculated as of the Valuation Date; offer size up to 5% of outstanding shares calculated as of the Valuation Date. Settlement: payment 'as soon as possible following the determination of the NAV for the Valuation Date'; in no case later than eight (8) days after the last day Shares may be tendered. Withdrawal rights: revocable until 4:00 p.m. ET on the Tender Withdrawal Date; plus Rule 13e-4(f)(2) right to withdraw if tender not yet accepted 40 business days after Commencement Date; withdrawn Shares may be re-tendered before the Notice Date. Oversubscription/proration: if tenders exceed 5%, Fund may (a) accept additional Shares per Rule 13e-4(f)(3), (b) extend the offer and increase the amount, or (c) accept 'on a pro rata basis based on the aggregate net asset value of the tendered Shares'. Fund may cancel, amend or postpone before 4:00 p.m. ET on the Tender Withdrawal Date; extension moves pricing to the extended Notice Date. Funding sources: cash on hand, sales of portfolio securities, withdrawals of capital from investments, or borrowings; Fund segregates assets with custodian equal to the estimated payment. Tendered shares are retired; a tendering shareholder remains a shareholder through the Valuation Date. Compulsory repurchase reserved if an account falls below the Prospectus minimum. Cadence per N-CSR Note 10: quarterly offers typically occurring March 15, June 15, September 15, December 15, up to 5.00% of outstanding Shares per quarter, subject to Board discretion; Fund has no obligation to repurchase at any time.",SC TO-I 2026-05-12 (Offer to Purchase); N-CSR 2026-06-09 Note 10,"SC TO-I summary date table + Items 1, 2, 4(a)(1)(i)-(ix), 7; N-CSR Note 10 - Capital Share Transactions (share repurchase program discussion)",In no case will the Fund make full payment of all consideration offered later than eight (8) days after the last day that Shares may be tendered,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/stepstone_spm/SC TO-I_2026-05-12_na-20260512.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
3.3,Repurchase history,"N-CSR Note 10 repurchase history: FY2026 (ended 3/31/2026) 13,195,058 Shares repurchased vs FY2025 3,242,403 - a 4x year-over-year jump. For the September 15, 2025 repurchase, the Adviser recommended and the Board elected to INCREASE the offer to up to 10.00% of outstanding Shares (double the standard 5.00% program cap); the filing does not state the reason for the upsize or whether that offer was oversubscribed or prorated. Dollar amounts (Consolidated Statements of Changes, 'Repurchase of shares'): FY2026 Class I $(736,233,657), Class S $(53,498,367), Class D $(4,907,885), Class R $0; FY2025 Class I $(162,697,044), Class S $(11,454,322), Class D $(1,798,826), Class T $(768,519). Subsequent event: on May 12, 2026 the Fund commenced a repurchase offer up to 5.00% of outstanding shares with valuation date June 16, 2026. LIMIT OF DISCLOSURE: per-offer shares-tendered-vs-shares-purchased counts (i.e., whether any individual offer was actually prorated) are not printed in the N-CSR or the on-disk SC TO-I; the Note states pro-rata purchase applies if tenders exceed the offered amount.",N-CSR 2026-06-09 (FY ended 3/31/2026),Note 10 - Capital Share Transactions (share repurchase program discussion); Consolidated Statements of Changes in Net Assets; Note 15 - Subsequent Events,"13,195,058 and 3,242,403 Shares were repurchased by the Fund, respectively",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
3.4,Portfolio liquidity profile,"As of 3/31/2026, total investments $5,985,219,502: Level 1 $56,631,533 (Public Securities only); Level 2 $0; Level 3 $291,577,842 (all Co-Investments, incl. CLO and CLO Warehouse positions valued with significant unobservable inputs); $5,637,010,127 valued at NAV as practical expedient and excluded from the fair value hierarchy (Secondary Investments $4,648.8M, Co-Investments $924.6M, Primary Investments $63.7M) - i.e., ~99% of investments are Level 3 or NAV-based. Level 3 rollforward FY2026: $159.0M to $291.6M. Contractual unfunded commitments $1,481.0 million (Note 9). Liquidity resources per shareholder letter: cash $247.3M and $300.0M available under credit facility; $200.0M borrowings outstanding at 3/31/2026 (senior securities table).",N-CSR 2026-06-09 (FY ended 3/31/2026),Note 3 - Fair Value Measurements (hierarchy table); Note 9 - Commitments and Contingencies,"investments in securities with a fair value of $5,637.0 million are excluded from the fair value hierarchy ... unfunded commitments to provide additional funding of $1,481.0 million",data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
3.5,TDF/CIT liquidity sleeve,,,,,,,,,n/a - CIT only
3.6,Fund leverage & facilities,"Cash $247.3M + $300.0M undrawn credit facility as of 3/31/2026. Fund net assets $5,828.9M; 533 positions.",N-CSR 2026-06-09 (FY ended 3/31/2026),Shareholder letter,held $247.3 million of cash and had $300.0 million available ... under its credit facility,,2026-07-18,Claude (Inc-1),,extracted-unverified
3.7,Plan participant liquidity demand,"Plan-side demand profile (Form 5500 PY2024): 1,847 separated-with-balances = 36.1% of 5,120 accounts - the near-term liquidity tail; 3,281 active; zero retirees in pay status; 404(c) fully participant-directed.",data/plans/anchor_plan.json,participants,,,2026-07-18,Claude (M6 pipeline),,computed
3.8,Redemption stress test,"ILLUSTRATIVE redemption stress test (computed, all four reference plans): tail turnover x2, active turnover x1.5 vs base scenario. Anchor plan outcome: demand 19.2%/yr of position vs 20.0% wrapper capacity - within wrapper capacity (19.2% vs 20%) IF offers are not prorated Per-plan stressed outcomes in data/liquidity/<plan>__stepstone_spm_match.json; consulting-alumni plan EXCEEDS quarterly wrapper capacity under stress.",data/liquidity/plan_tech_media__stepstone_spm_match.json (+ 3 other plans),"stressed_scenario (pipeline artifact, ILLUSTRATIVE)",,,2026-08-09,Claude Code (2026-08-09),,computed
3.9,Product-to-plan liquidity match,"Verdict: CONDITIONAL. STRUCTURAL GAP: a participant-directed 404(c) menu assumes daily pricing and daily participant liquidity; this wrapper deals 4x/year. Direct DIA use requires a bridging structure — CIT sleeve, managed account, or TDF sleeve (cell 3.5). Capacity: 4x per year at 5.0% of outstanding shares — a FUND-level cap; at a 5% plan allocation the plan's position is far inside it unless offers are oversubscribed.",data/liquidity/stepstone_spm_match.json,verdict + reasons,,,2026-07-18,Claude (M6 pipeline),,computed
4.1,Valuation policy & NAV frequency,"Valuation: pursuant to Rule 2a-5, the Board has designated the Adviser (StepStone Group Private Wealth LLC) as valuation designee to perform fair value determinations; Board approved the Adviser's Valuation Policy; Adviser utilizes resources/personnel of the Sub-Adviser and the Fund's sub-administrator; Board retains ultimate oversight. NAV frequency: DAILY - NAV determined as of close of NYSE regular trading session (normally 4:00 p.m. ET) on each business day the NYSE is open (each a Determination Date); investments valued at fair value per ASC 820 as of each Determination Date. Prospectus adds: daily NAV is based on quarterly valuations reported by Investment Managers typically within 45-60 days of quarter-end ('Valuations Subject to Adjustment' / 'Daily Valuation Risk').",N-CSR 2026-06-09 (FY ended 3/31/2026),Note 2 - Summary of Significant Accounting Policies: Net Asset Value Determination; Valuation of Investments,the Board has designated the Adviser as the valuation designee for the Fund to perform fair value determinations,data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
4.2,Fair-value hierarchy (L1/2/3),"Full ASC 820 hierarchy table as of 3/31/2026 (N-CSR Note 3): Level 1 - Public Securities $56,631,533 (the only L1 row); Level 2 - $0 across all rows; Level 3 - Co-Investments $291,577,842 (only L3 row; includes CLO and CLO Warehouse positions); Investments Valued at NAV (practical expedient, excluded from the hierarchy) - Co-Investments $924,564,974, Primary Investments $63,668,965, Secondary Investments $4,648,776,188, subtotal $5,637,010,127. Row totals: Co-Investments $1,216,142,816; Primary Investments $63,668,965; Secondary Investments $4,648,776,188; Public Securities $56,631,533; Total Investments $5,985,219,502. Level 3 reconciliation FY2026 (Co-Investments): balance 3/31/2025 $159,033,769; transfers into L3 $0; purchases $109,755,639; distributions from investments $(4,888,711); net realized gain $336,455; net change in unrealized appreciation $27,340,690; transfers out $0; balance 3/31/2026 $291,577,842. Net change in unrealized on L3 held at period end: $27,340,690. NAV-expedient assets are 'valued using NAV or by adjusting the most recently available NAV for cash flows, public benchmark returns and/or other relevant information'.",N-CSR 2026-06-09 (FY ended 3/31/2026),Note 3 - Fair Value Measurements: hierarchy summary table + Level 3 reconciliation,"Total Investments | | $ | 56,631,533 | | | $ | — | | | $ | 291,577,842 | | | $ | 5,637,010,127 | | | $ | 5,985,219,502",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
4.3,Independent valuation agent,"No NAMED third-party valuation firm anywhere in the on-disk docs (N-CSR FY2026, 486BPOS 2025-10-20, 424B3 2025-12-31, SC TO-I 2026-05-12): zero hits for Kroll/Houlihan/Duff & Phelps/Lincoln International/Alvarez/Murray Devine/Valuation Research. The Adviser itself is the Rule 2a-5 valuation designee. The SAI refers only generically to unnamed 'independent valuation and brokerage evaluation service providers' that make regular reports to the Board, and N-CSR Note 2 says the Adviser may use 'market data from third party pricing services' in valuing Co-Investments - no firm named in either case.",486BPOS 2025-10-20 (SAI),SAI - Board of Trustees / risk oversight discussion,"independent valuation and brokerage evaluation service providers, make regular reports regarding the Fund’s activities and related risks to the Board of Trustees",data/raw/stepstone_spm/486BPOS_2025-10-20_d60278d486bpos.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
4.4,Methodology by asset type,"N-CSR Note 3 quantitative Level 3 inputs table as of 3/31/2026 (all rows are Co-Investments; sums to the $291,577,842 L3 total): (1) $8,369,719 - Market comparable companies; EV/EBITDA multiple 9.61x-14.40x, wtd avg 13.23x, increase in input -> Increase in value. (2) $36,485,830 - Exit price; recent transaction price, N/A range -> Increase. (3) $47,900,000 - Discounted cash flow; discount rate 19.50%-26.75%, wtd avg 22.43% -> Decrease. (4) $8,647,243 - Recent transaction; recent transaction price, N/A -> Increase. (5) $72,938,654 - Market comparable companies; EV/revenue multiple 0.50x-8.50x, wtd avg 4.27x -> Increase. (6) $2,518,988 - Yield; market yield discount spread (printed as 'speard') 14.00% -> Decrease; this amount exactly equals the SOI fair value of the Fund's CLO Warehouse position (NXT Capital CLO 2026-2, Ltd. (Warehouse)). (7) $114,717,408 - Discounted cash flow with six inputs characteristic of CLO structures (the filing does not label the row by asset type): annual default rate 1.75%-2.04% (wtd avg 1.94%, Decrease); annual prepayment rate 20.00% (Increase); reinvestment spread 3.30%-4.99% (wtd avg 3.74%, Increase); reinvestment price $99.50 (Decrease); recovery rate 65.00%-70.28% (wtd avg 68.74%, Increase); expected yield 13.50%-16.75% (wtd avg 15.00%, Decrease). Narrative methodology (Note 2): CLO fair value incorporates 'structural subordination, and the expected volatility of cash flows' -> Level 3; CLO Warehouse likewise L3 on significant unobservable inputs. Assets without readily available quotes are valued per Rule 2a-5 by the Adviser as valuation designee (see 4.1); NAV-expedient holdings valued at NAV adjusted for cash flows/public benchmark returns/other relevant information.",N-CSR 2026-06-09 (FY ended 3/31/2026),Note 3 - Fair Value Measurements: quantitative information about Level 3 valuation methodologies and inputs; Note 2 - CLO / CLO Warehouse valuation,Weighted average is calculated by weighing the significant unobservable input by the relative fair value of each investment in the category,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
4.5,Auditor & opinion,"Ernst & Young LLP, New York (Big-4).",N-CSR 2026-06-09 (FY ended 3/31/2026),Report of Independent Registered Public Accounting Firm,"Ernst & Young LLP ... New York, NY",,2026-07-18,Claude (Inc-1),,extracted-unverified
4.6,NAV restatement history,"None identified: searched stripped texts of N-CSR 2026-06-09, 486BPOS 2025-10-20, 424B3 2025-12-31, SC TO-I 2026-05-12 plus NPORT-P 2026-05-29 XML for 'restat', 'error correction', 'reprocess'; zero NAV-restatement/error-correction hits. All 'restat' matches are either 'Amended and Restated' agreement titles (Declaration of Trust dated 1/29/2020, Advisory Agreement, Distribution and Shareholder Services Plan, Multiple Class Plan) or the Board 15(c) discussion noting adviser composite performance 'restated to reflect the Fund's expected fees and expenses' - not a NAV restatement. Quote below is the Fund's NAV-calculation sentence; no restatement language exists in any searched document.",N-CSR 2026-06-09 (FY ended 3/31/2026),"Note 2 - Net Asset Value Determination (searched: N-CSR, 486BPOS, 424B3, SC TO-I, NPORT-P)",The NAV of the Fund is determined as of the close of the regular trading session on the New York Stock Exchange,data/raw/stepstone_spm/N-CSR_2026-06-09_ea0293635-01_ncsr.htm,2026-08-09,Claude Code (2026-08-09),,extracted-unverified
4.7,Premium/discount check,"Not exchange-listed: shares are purchased and repurchased at NAV; no market price exists, so premium/discount is undefined for this wrapper. (Contrast: dxyz cell 4.7.)",wrapper structure per cell 3.1,n/a rationale,,,2026-08-09,Claude Code (2026-08-09),,n/a - not publicly available: no market price exists for a non-listed NAV-transaction wrapper; premium/discount undefined
4.8,Smoothing diagnostics,"Public return cadence for this non-traded wrapper is ANNUAL (N-CSR/10-K fiscal-year figures; see data/series_annual). Volatility, drawdown, autocorrelation and de-smoothing require a monthly-or-finer series; estimating them from <=5 annual points is not statistically meaningful. Monthly fact-sheet data sits behind investor-attestation gates (not free-public).",disclosure-cadence assessment vs data/series_annual/,granularity rationale,,,2026-08-09,Claude Code (2026-08-09),,n/a - not publicly available: sub-annual return series not free-public for this wrapper (annual filing cadence; fact sheets attestation-gated)
4.9,CIT unit valuation,,,,,,,,,n/a - CIT only
